"","AF_6","AF_8","AF_10","AF_12","AF_14","AF_17","AF_19","AF_21","AF_23","AF_25","GF_7","GF_9","GF_11","GF_13","GF_15","GF_18","GF_20","GF_22","GF_24","GF_26"
"Label","AF","AF","AF","AF","AF","AF","AF","AF","AF","AF","GF","GF","GF","GF","GF","GF","GF","GF","GF","GF"
"9.18_235.2425m/z","-0.03387288","-0.02627105","-0.34895631","-3.46086333"," 0.49324897","-1.43780920"," 0.28393187"," 0.16442761"," 0.05566283"," 0.94804677","-0.96273701"," 0.29281424"," 0.48970992"," 0.18124746"," 0.48919896"," 0.27132462"," 0.58714295"," 0.29259273"," 1.04623572"," 0.67492513"
"7.48_235.1484m/z","-1.07538528","-1.26261392"," 0.62104023"," 0.76153099","-0.25829503","-0.58606048","-1.42586219","-0.42909442"," 1.65443445"," 1.52628746","-0.92264009"," 0.05887648"," 0.54368098"," 0.23217520","-0.93834361","-1.07323592","-0.66662942"," 0.58190328"," 1.46510200"," 1.19312930"
"6.74_235.0971m/z"," 0.33623428"," 1.44671399","-1.00353851","-1.62680912"," 0.02716617","-1.24871667","-0.27285413","-0.90973908","-0.41652559"," 1.96405079"," 0.91371053"," 0.53076258","-0.58308269","-0.60256874","-1.14965346","-0.22847815","-0.11612849"," 0.37092539"," 1.23971214"," 1.32881878"
"6.62_235.0969m/z","-1.40793111"," 0.82289825"," 0.81374379"," 0.20339357"," 0.88620946"," 0.61679646","-0.44212186","-0.88094924"," 0.47933665"," 0.54363583","-1.69838259"," 0.44971137","-0.33110488"," 0.80111374"," 0.87764607"," 1.01298882","-1.52397069","-2.07998000"," 0.02611327"," 0.83085310"
"0.77_235.0224m/z"," 1.6409189"," 0.5811342","-1.2772057","-2.1318504"," 0.8468017"," 0.3102955","-0.9195077"," 0.2377630","-1.3566094"," 0.4705788","-0.4501949"," 1.4374905"," 0.4966797"," 0.1264716"," 0.9840655","-0.2335172","-0.7986610"," 0.1602125"," 0.8837259","-1.0085917"
"8.62_233.6318m/z","-2.0074150"," 1.7578784"," 1.6054291"," 1.4344167"," 0.4825812","-0.3501668","-0.5424182","-0.4113767","-0.8366853","-0.7253955"," 0.9098067"," 1.2570791","-0.4309363"," 0.6842883","-0.2748630","-1.2660519","-0.2716713","-0.5056780","-0.2724266","-0.2363949"
"9.73_233.2270m/z","-0.21624397","-1.39439527","-0.37652153"," 0.59835394","-1.48786298"," 0.39580391","-0.62719217"," 0.88547473"," 0.86521027","-0.43550247","-0.13053907"," 0.38116023","-0.50638288","-0.66796810"," 3.06415182"," 0.07260062"," 0.08916272","-0.16455765","-1.08597850"," 0.74122634"
"9.98_233.2260m/z"," 1.03072064"," 0.55692888","-0.16029785"," 0.21549475"," 0.93083166","-0.03516342"," 0.46169538","-1.95852643","-0.87071448"," 0.68129370"," 0.52904237","-2.65300441"," 0.79843922"," 0.72104264"," 0.32940945"," 1.08109136"," 0.22159395","-0.08733794","-0.89416554","-0.89837393"
"8.66_233.1910m/z","-0.5666299"," 1.9170318"," 1.6030358"," 1.2143450"," 0.1869627","-0.4631459","-0.6719577","-0.4210068","-0.6613652","-0.7369574"," 1.2260686"," 1.8084316","-0.7738323"," 0.6227706","-0.4015342","-0.6439288","-0.5707817","-1.0851422","-0.7227950","-0.8595689"
"8.34_233.1906m/z"," 0.50000033","-0.13873040","-1.12095641"," 0.45348575"," 0.47845781","-0.40628930","-1.76666723"," 1.48524981","-0.02926148","-0.09098176","-0.60211406"," 0.06151065","-2.17221101","-0.83433386"," 0.77342583","-0.38210102"," 1.43487076"," 1.61316621"," 0.17720610"," 0.56627329"
"8.62_233.1301m/z","-0.6553660"," 2.0061340"," 1.8827174"," 1.5863216"," 0.3207783","-0.3814517","-0.6102206","-0.2413889","-0.7175392","-0.5054671"," 0.8170441"," 1.2810558","-0.6292556"," 0.5982433","-0.4549145","-0.7101411","-0.7329763","-0.9790096","-0.8701998","-1.0043641"
"0.53_233.0791m/z"," 0.30321386","-1.21942795","-1.28729436"," 0.93029596"," 0.72605788"," 0.52181968","-0.42045676"," 0.55936017","-1.03339263"," 2.08163171","-0.04824117","-0.66941380","-0.50371081","-1.00979465"," 2.04940069"," 0.85242309","-0.72026068","-0.93305462","-0.36555805"," 0.18640244"
"9.63_231.1747m/z"," 0.99454942"," 0.05709585"," 0.48184541"," 0.43433092"," 0.51616201"," 0.89850560"," 0.48511975"," 1.45297173"," 1.41836675"," 1.05278938"," 0.71006164","-1.10523696","-0.34606360","-1.27465066"," 0.00482231","-0.87313232","-0.99349734","-1.64278017","-1.65944856","-0.61181114"
"4.71_231.0178m/z","-0.34751610"," 0.86551913"," 0.07596891","-0.72285291"," 0.57890670","-1.90358842","-1.68818086","-0.20152958"," 0.57194258"," 1.50017658","-0.07686979","-0.60890763","-0.05798466","-0.69556929","-0.81368262","-0.63026874"," 1.37204267"," 0.97210662"," 1.85002091","-0.03973350"
"0.71_231.0168m/z","-0.46783731","-0.37128585"," 0.89732338","-0.43217777","-0.39034490","-0.17803010"," 0.56049978","-0.03877271"," 1.82829131","-1.70877731","-0.86721556"," 0.49718026"," 0.68025739","-0.27323736","-2.41626915"," 0.43213550"," 1.17072205","-0.27706961"," 1.37099538","-0.01638742"
"6.26_230.0872n"," 3.39863219","-0.07021457","-0.07882092","-0.24805222"," 0.66029236"," 0.46075940"," 0.36997942","-0.57100060","-1.33473204","-1.08853177","-0.12854863","-0.26923896","-0.10108744"," 0.70423249"," 0.32708078"," 0.52585819","-0.42722898","-0.24805222","-0.54914729","-1.33217921"
"7.01_229.2416n"," 2.59832197"," 0.01983853"," 0.54403787"," 0.30976500","-1.23042375"," 0.79222624","-1.37411737"," 0.08892907"," 0.66369295"," 1.04404995","-0.12804382","-1.32396352"," 0.98386640","-0.53314903"," 0.01386481","-0.16928218","-0.36105599","-0.79791282"," 0.38368831","-1.52433261"
"9.87_229.1581m/z"," 0.8746984","-0.1637761"," 1.2820096"," 0.4430615"," 0.4384573"," 1.4589756"," 0.9941810"," 0.8392048"," 1.0488621"," 0.9092060"," 0.5018663","-0.6991431","-1.7398897","-0.9132609","-0.3005140","-1.2130975","-1.5483310","-0.7500081","-1.0738891","-0.3886129"
"9.38_229.0536m/z","-0.5284091","-0.4357419","-1.3260749","-0.8640394","-1.5082870","-1.3801486","-0.4222732","-0.1344760","-1.2943127","-1.0620400"," 1.1236928"," 0.9043607"," 0.8067656"," 0.7282151"," 0.7326284"," 1.1647040"," 1.0632473"," 1.3023604"," 0.2282641"," 0.9015642"
"6.46_227.1265m/z"," 1.03079985","-0.04750624","-1.74433192","-1.24697209","-0.13006471"," 0.96889020"," 0.36381468"," 0.88805266","-0.72102688","-0.35594345"," 0.64218852","-2.36596499","-1.07203207"," 0.57459773"," 0.29101608"," 0.31639905"," 1.39956089"," 0.93961372"," 0.49647061","-0.22756162"
"7.22_227.0846m/z","-1.7198368","-0.6265965"," 0.6704352"," 0.9372969","-0.1242025"," 0.3755113","-1.3200406","-0.9386126"," 0.4836876"," 1.9261401","-1.3518912","-0.6673444"," 0.9091503"," 0.8271359","-0.6453894","-1.0274551","-0.1894533"," 0.4181793"," 0.9968168"," 1.0664690"
"8.98_227.0436m/z"," 0.05437095"," 0.10830332","-0.20135906"," 0.37247312"," 0.38752642","-1.35580931"," 0.41748343"," 0.13993531"," 1.91902786","-0.39658102","-0.69689351","-0.06938428"," 0.88167850","-1.23453694"," 0.35868169"," 0.14884208"," 1.66993792"," 0.49423217","-0.42324313","-2.57468554"
"9.38_227.0383m/z","-0.8047166","-0.6541627","-1.2374510","-0.9194589","-1.0742022","-0.5718149","-0.2310474","-1.0683832","-1.6183311","-1.1674433"," 0.7788116"," 0.8890536"," 1.0071939"," 0.7141129"," 0.8949606"," 1.0100754"," 1.0312952"," 1.0990071"," 1.0800483"," 0.8424529"
"10.54_226.1589m/z"," 0.565022685","-0.947099974","-0.520485851","-0.849512064","-0.984825117"," 0.500274010","-1.810179365"," 0.129297038"," 1.699717851"," 0.556392544"," 1.810020849","-0.572949234","-0.023466897"," 0.009775302","-0.793470523"," 1.735142765"," 0.855119370"," 0.012164204","-0.970441748","-0.400495843"
"5.45_223.1803m/z"," 1.2031802","-0.2633308","-0.4189675","-0.1200618","-0.5121026"," 1.1739551","-1.4456866"," 1.2827615","-1.1594976","-0.2560073"," 0.2532908","-0.1541455"," 0.1129429","-0.4833122"," 0.2664552"," 1.4785446","-0.2094764"," 1.9669517","-0.9601949","-1.7552990"
"4.87_223.1423m/z","-1.45476869","-0.89087716"," 0.74294917"," 1.23347072"," 0.17525338"," 0.04796808"," 0.69362609","-0.70648907"," 0.32490538"," 0.59374261","-2.20235581","-1.67658655"," 1.25062179"," 0.28495096","-0.87595748"," 0.78501598","-0.08775444"," 0.66475653"," 1.18248597","-0.08495746"
"6.72_222.0889n","-0.91042447","-0.91529137"," 0.08069512"," 0.29191521","-0.02915191","-0.86180900","-0.91010720","-0.03255480"," 1.06669360"," 1.96562189","-1.43467871","-0.19120840"," 0.25091124"," 0.01825047","-0.46717911","-1.94757956"," 0.47068988"," 1.12495298"," 1.04541077"," 1.38484336"
"10.14_221.2272m/z"," 0.51519490"," 2.10275913"," 0.85061472","-1.06448054","-0.70123412","-0.66337879","-0.54558560","-0.19200398"," 0.02000979","-0.42589493","-0.10135152","-0.33651141"," 2.22851931"," 0.91037570"," 0.08979039"," 0.65364436","-0.84960885","-0.91849546"," 0.17627824","-1.74864135"
"10.44_221.2269m/z"," 0.2661158"," 1.8569067"," 1.1971670","-0.1539111","-1.6653655","-0.0330863"," 0.8645745","-2.0365872"," 0.4315299","-0.5326326","-0.2610680","-0.5852377"," 1.1195220"," 0.7596723","-0.4274697"," 1.0405518","-1.0970176"," 0.5595492","-0.5733190","-0.7298946"
"3.96_221.1695m/z","-1.54147898","-1.74068914","-0.33022519","-0.60728659"," 0.03449352","-0.25020753","-0.35700215","-0.19885950"," 0.63802034"," 2.64820705","-1.16757284","-0.15597832"," 0.32894815"," 0.35526682"," 0.36478410","-0.51220016","-0.21690379"," 0.14180880"," 1.07587652"," 1.49099890"
"9.29_221.1194m/z","-1.06235378","-1.30383458","-1.25956710","-0.67988591","-0.86967522"," 0.08720168","-0.25597111","-0.32031676"," 0.19024667","-0.16154066"," 2.94342012","-1.15625507"," 0.65593773"," 1.03592614"," 0.70059745"," 0.46547185"," 0.44109969"," 0.55318227","-0.45801114"," 0.45432772"
"6.62_221.0693m/z","-0.27157395"," 1.82471265"," 0.12914587","-0.83721563","-0.14366268","-0.19470353"," 1.39952216"," 0.51668931"," 0.55764973","-0.03565634","-2.12288529"," 1.12883810"," 0.03605967","-0.34503323"," 0.67667201"," 0.85060100","-0.01696865","-1.63220528"," 0.07079167","-1.59077759"
"9.18_220.2196n","-0.96109033","-1.36000577","-1.17314641","-0.17145365","-0.62741739","-0.35728081","-0.05060559","-0.53156424","-0.82735088"," 1.52643456","-1.28403089","-0.93834109"," 0.84305884"," 0.02024505"," 0.28021151"," 0.73673079"," 0.56085564"," 1.18621834"," 1.05295081"," 2.07558154"
"9.51_220.2190n","-0.389723897","-0.006380374"," 0.523474546","-0.275145768","-0.255807866"," 0.224192373","-0.009053830","-0.114326116","-1.393487734"," 0.643582919","-2.600452714"," 0.148623058"," 1.336108173"," 0.084311255","-0.607143947"," 0.206467767"," 0.421676354","-1.214390372"," 1.670480659"," 1.606995517"
"8.59_220.1057m/z"," 0.2352546"," 2.1820049"," 2.0722181"," 1.1805371","-0.3523576","-0.2571173","-0.6403246"," 0.2604452"," 0.3919528","-0.2865776","-0.2927456"," 1.2302019","-0.2652919","-0.1184455","-0.4557831","-0.3340374","-0.8181972","-1.2890884","-0.8507828","-1.5918656"
"8.13_219.2116m/z","-0.43203854"," 0.66784245","-0.60953079","-0.02124303"," 2.81581199","-0.21699623","-0.36942001","-1.06164628","-0.57516534","-0.30728413"," 0.53967243"," 0.11033766"," 0.09555990","-0.64492740"," 1.80032106","-1.12534650","-1.05906308"," 1.25883290","-0.51535261","-0.35036445"
"8.97_219.2113m/z","-1.095705093","-1.483483652","-0.837564067"," 0.004057936","-1.305763285"," 0.555747614"," 0.824188497"," 0.144369349"," 0.327150839"," 1.119219427","-1.429421105","-1.994523797"," 1.346593887","-0.114938036"," 0.346236614"," 0.858762609"," 0.932103208"," 0.290462951"," 0.653240399"," 0.859265706"
"9.18_219.2113m/z","-2.18796618","-1.70577228","-1.04445240"," 0.09518137","-0.71174962","-0.72968819"," 0.19618142","-0.60257925","-0.03803041"," 1.40195824","-0.04776452","-0.77459381"," 0.87226602","-0.24294031"," 0.85921511"," 0.75625898"," 0.85553492"," 0.89034066"," 0.75611067"," 1.40248957"
"9.61_219.1748m/z"," 2.65419925"," 0.66866969","-0.20520330"," 0.02335589"," 0.55687371"," 0.26285763","-0.96035255","-0.01431068"," 0.32164887","-0.00527288","-0.13788048","-1.01736127","-0.55069827","-0.91658196","-0.27812306"," 0.03235527","-1.15885952","-0.84543494","-0.71395804"," 2.28407666"
"7.48_219.0948m/z","-2.129365842","-0.697519974"," 0.507918134"," 0.207756846"," 0.467295473","-0.226525604","-1.453758464"," 0.181636531"," 0.910973054"," 1.236940874","-1.256954247"," 0.001181713"," 0.431164838"," 0.392232587","-0.615036029","-1.577292732"," 0.175218199"," 0.891719193"," 1.404778322"," 1.147637126"
"9.18_217.1954m/z","-0.4798358","-0.5985463","-0.6683948","-0.2048177","-1.4557650","-2.1305382","-0.6361866","-0.4460581"," 0.1413416"," 0.8696365","-1.2848206","-0.2776966"," 1.6132334"," 1.1554898"," 0.2146594"," 0.9673422"," 1.0088205"," 0.3403031"," 1.3552106"," 0.5166225"
"9.86_217.1950m/z"," 0.7631608"," 0.0918970"," 0.1135815"," 0.9952860","-0.2942041"," 1.3886195"," 0.0589142"," 1.2636816"," 1.4518984"," 0.7018546"," 0.1779199","-1.2623320","-0.7760214","-1.2383353"," 0.8116883","-0.8797240","-1.0813001","-0.4151898","-2.1406102"," 0.2692151"
"7.89_217.1588m/z"," 0.42737737","-1.08267910","-0.91463839","-0.27058160"," 2.31675670","-0.80696758"," 0.65390438","-1.00977256"," 0.36814762","-0.48534452"," 0.87063550","-0.56952234"," 1.33402709"," 0.09767885"," 0.04140372","-0.51521952"," 0.59112655","-0.62996317"," 1.36134289","-1.77771189"
"0.78_217.1056m/z"," 2.36495571"," 0.36826253"," 0.13198628"," 0.09300974","-1.10063452","-0.85592246","-0.44973113"," 1.39476446","-0.46226738","-1.60729207","-0.49511134"," 1.69051244","-0.39018145","-0.14004651","-0.31674751"," 0.86047880","-0.20734839","-0.43405172"," 0.75512074","-1.19975622"
"5.94_217.0780m/z","-0.73984427","-1.21619124","-1.15909849"," 0.08719993","-0.04992014"," 1.10800448","-1.19076118","-0.21473131"," 0.08470714","-0.66242417","-0.35585017"," 0.09829087"," 0.15382756"," 0.95451870"," 0.25805430"," 3.27020461","-0.33186053","-0.06513485"," 0.50297115","-0.53196237"
"9.63_216.1519n"," 0.97729077"," 0.16906413"," 0.70558113"," 0.70377969"," 0.04899988"," 1.31272534"," 0.61230830"," 1.39866581"," 1.20611095"," 0.88625571"," 0.20623200","-1.13643343","-1.37297229","-1.13759985"," 0.14932149","-0.78490154","-1.25730652","-1.02370788","-1.71554622"," 0.05213254"
"4.85_216.1241m/z","-0.5441223","-1.1960706"," 0.2578638"," 0.4953981"," 0.0873479","-0.6927671","-1.3838512","-0.7801448"," 0.1770708"," 1.6022720","-0.8345344","-0.3190625"," 0.2856015"," 0.7982297","-0.1122172","-1.9768671"," 0.2306568"," 0.6148347"," 1.8316334"," 1.4587283"
"3.66_216.1239m/z"," 0.05076055","-1.27040674"," 0.93066297"," 0.63883045","-0.31238408","-0.09594061","-1.34781316","-0.47653509"," 1.29542098"," 1.81097454","-1.76176520","-0.81687270","-0.04521333"," 0.13283393","-0.30714721","-0.92290866","-0.75711287"," 1.38557145"," 1.04509932"," 0.82394549"
"0.69_214.9477m/z"," 0.49860637"," 1.37251229"," 0.65603430"," 0.52646086"," 0.55981830","-0.54771677","-0.66921210","-0.70665871","-1.55278225","-0.08164099"," 1.53596730"," 1.03270831"," 0.96465018","-0.02891516"," 0.86063557"," 0.27457466","-0.53267062","-0.94621938","-2.18149601","-1.03465614"
"9.35_214.2175m/z","-0.73192840","-0.64644844"," 0.53133686"," 1.17372713"," 1.13333655","-2.12699549","-0.28431240","-0.24401674","-0.84365412"," 0.89152337"," 0.65019335"," 0.26228080"," 1.30056228","-0.47369440"," 0.77344884"," 0.69126024"," 0.84509474","-1.97781038","-0.90622228","-0.01768151"
"9.87_214.2174m/z"," 0.79367929"," 0.64454896"," 0.01050379","-0.46108892"," 0.82939677","-2.38555035"," 1.33144563","-2.28266497","-0.75644312"," 0.78517967","-0.18251195","-0.36247185"," 0.10248027"," 0.52507539"," 0.56977492","-0.74775685","-0.02099018"," 0.77007095"," 1.09410778","-0.25678524"
"8.63_214.2174m/z"," 0.53387479","-0.74401564","-0.28908446"," 0.10993365"," 0.26666000"," 0.68211998"," 0.75790061"," 0.76069624"," 0.74039109"," 0.57506028","-3.80189518"," 0.09778762"," 0.42629667","-0.29628535"," 0.06000646"," 0.44970449"," 0.23405709","-0.67467550"," 0.20051305","-0.08904589"
"8.48_214.2173m/z","-0.83642805","-0.38114177","-0.41614532"," 0.96508489"," 0.46891263","-0.03480292","-0.57026014"," 0.66322001"," 0.62965443"," 1.97786872","-0.88606612","-2.60056862"," 0.41694724","-0.11308066","-0.06186383"," 0.77151788","-0.68025545","-0.95693452"," 1.41030596"," 0.23403561"
"9.44_214.1802m/z","-1.5406297"," 0.5558480","-0.1447811","-0.8711001","-1.6413877"," 1.3308188"," 0.6032562","-1.0141082"," 0.1882168","-0.5853965"," 0.4671264"," 0.6644127"," 1.0151056"," 2.0232506","-1.4661472","-0.1623105"," 0.8052699","-0.4465382","-0.3755367"," 0.5946308"
"9.32_214.1798m/z","-0.50071504","-0.81965181"," 0.23723855","-0.74843662"," 0.56490004"," 0.01158729","-0.64458527","-1.55173329","-1.27714390","-0.19195981"," 2.78886387"," 0.50160820"," 0.77766397"," 1.13097698"," 0.25273816"," 0.14541087"," 0.63239198","-1.42949345"," 0.37764606","-0.25730679"
"8.40_214.0333m/z"," 0.70342136","-0.68494237"," 0.56358195"," 0.68063754","-0.58976517"," 0.04798094"," 0.52501414"," 0.81492755"," 0.56894898","-1.23661892"," 1.28672262"," 0.25569258","-0.37702979","-1.73404430","-0.56237766"," 1.28301848","-0.20771750"," 0.21279007"," 0.95545915","-2.50569967"
"6.97_213.0679m/z","-0.90327933","-0.90758754","-0.10133834"," 0.09223948","-1.10946051"," 2.97466287","-0.32691398"," 0.98447204"," 0.73028775"," 1.20517653"," 0.45969787","-0.80407696"," 0.17809266","-0.80894277","-0.64571944","-1.33369868"," 0.08427276","-0.06623650"," 0.59893939","-0.30058731"
"9.35_213.0105n","-0.08463232","-1.41445389","-1.59151819","-0.78371081","-0.44776041","-1.11687046","-0.65221294","-0.69946891","-0.89673105","-0.91928920"," 1.39511243"," 1.07483598"," 1.20414209"," 1.00395439"," 0.81759665"," 0.15946121"," 1.24814379"," 1.27041509"," 0.61293757","-0.17995100"
"10.14_212.2016m/z"," 0.83584413"," 1.34632508"," 1.11169400","-0.55689978"," 0.07534014"," 0.04301990","-0.90522017"," 0.40445290"," 0.38944611","-1.86773292","-0.20926180","-0.65854067"," 0.94177412"," 1.23535920"," 0.24575441"," 1.21162186","-1.57209648"," 0.33364170","-0.74425485","-1.66026686"
"5.10_212.1015m/z","-1.6445822"," 0.8444952"," 0.6328016"," 0.3758683"," 0.1541625"," 1.5807615","-0.5329982","-1.0296763"," 0.2132950","-0.7737064","-1.5353105","-0.2388912"," 0.8786729"," 1.2128648"," 0.4371962"," 1.2498174","-1.0697565","-1.6093382"," 0.3280882"," 0.5262359"
"9.76_211.2145n"," 2.7536198","-0.5841588","-1.1267031"," 0.3771816","-1.4530232","-0.2527847","-0.2907042"," 0.3270000"," 0.3065685"," 1.1952315"," 0.5451896","-0.2801298","-0.1832094","-0.8747346"," 1.2834594"," 0.2444103"," 0.2579153","-0.1439648","-1.5979886","-0.5031748"
"8.59_211.1173m/z","-0.67704322"," 2.00471242"," 1.79278022"," 1.39116923"," 0.02701069","-0.52892176","-0.63352151","-0.35983574","-0.57138989","-0.52448892"," 0.99571514"," 1.63736239","-0.49026243"," 0.56610972","-0.65652781","-0.69766560","-0.52337633","-0.99401737","-0.84364827","-0.91416096"
"6.51_211.0950m/z","-0.9768550","-0.1313378"," 0.7093596"," 0.4336776","-0.5651368","-1.4455543","-0.6764315"," 0.2760752"," 1.4180844"," 1.0053294","-0.6467499"," 0.3216798"," 0.2614748"," 0.3600501","-0.6208516","-2.7424339"," 0.5525081"," 0.8207695"," 1.2773107"," 0.3690314"
"9.84_211.0270m/z"," 0.006348494"," 0.821888050"," 0.468934008"," 1.307634896","-0.284613974"," 1.402184557","-1.458828186"," 1.195468688"," 1.680280881"," 0.644315139"," 0.434004470","-0.930879637"," 0.074144554","-1.224433555"," 0.156003588","-0.932315451","-0.735564358","-0.047944311","-1.631587862","-0.945039992"
"9.35_211.0269m/z","-0.372585119","-0.093320710","-1.662009083","-0.522943098","-0.939445875"," 0.490599857","-0.667705528","-1.339512076","-0.816707297","-0.002382926"," 1.579883452","-0.012786904"," 1.635760978"," 1.052166306"," 1.139659095"," 0.066402118"," 1.751417903","-0.333537090"," 0.058019867","-1.010973871"
"10.14_210.1860m/z"," 1.70832363"," 1.13577958"," 1.22156184","-0.39822124","-1.14000429","-1.21950688"," 0.64306520"," 0.06887766","-0.34505332","-0.11917899","-0.88497074"," 0.14565585"," 0.89963609"," 0.36204073","-0.35985311"," 1.35536608","-1.66538351"," 0.86142704","-1.12584531","-1.14371633"
"6.71_209.0606m/z","-1.06104115","-0.06161612","-1.35821580","-1.19687832"," 1.77704180","-0.88130242","-0.11332842"," 0.23954410"," 0.47526776"," 0.60229673","-0.78750151","-0.65372928","-1.20822163","-0.75044283"," 1.65733456","-0.16333415"," 0.11574125"," 1.20479450"," 1.50029346"," 0.66329746"
"7.48_209.0498n","-2.10054224","-0.86489126"," 0.70950117"," 0.42533878"," 0.05949929"," 0.00446662","-1.64763207","-0.11979937"," 1.12873990"," 1.27485975","-1.29279605"," 0.19538905"," 0.42680572"," 0.51130922","-0.50573743","-1.33296937","-0.01950979"," 0.91196446"," 1.17214746"," 1.06385616"
"6.40_208.0753m/z","-1.35434862"," 0.62326959"," 0.37442329"," 0.40508503"," 0.64110142"," 1.01469354","-0.53204104","-0.74285952"," 1.09823725"," 0.70271706","-1.98167861","-0.05898238","-0.63826430"," 0.83645114"," 0.90602749"," 0.86298211","-1.24147156","-1.84688897","-0.03831206"," 0.96985914"
"10.44_207.2113m/z","-0.7739764"," 0.5317825"," 1.1265255"," 0.2619877"," 0.8216990","-0.6310923","-0.7691997","-0.6521780"," 0.5546505"," 0.2283940"," 0.9959492"," 0.1200971"," 1.7247761"," 0.3973655"," 0.4765877","-1.4345373"," 0.2003872"," 0.4415186","-1.0633365","-2.5574005"
"11.25_207.1177m/z"," 1.05008078"," 1.92792540"," 0.35618473"," 0.99081997","-0.13459860"," 0.46713488"," 0.80455010"," 0.99865328"," 0.88164834","-0.22273398"," 0.35870540","-2.33470373"," 0.07076368","-1.18668778","-0.41295348","-0.40986065","-0.25947053","-0.91680709","-0.83108769","-1.19756303"
"12.23_207.1174m/z"," 1.3614458"," 1.7928372"," 0.7596287","-0.2990243"," 0.1928957","-0.4638939","-1.2776614","-0.1203359"," 0.1933100","-1.3651467"," 1.0842581"," 1.0424615"," 0.5462635"," 0.4853792","-0.5352746","-2.3433948"," 0.2949930","-0.7543040","-0.1263100","-0.4681271"
"9.51_206.2028n","-2.41930525"," 0.02049433"," 0.99846710"," 0.56412891"," 0.93796081"," 0.99767016","-0.12863617","-0.37675948","-0.92856175"," 0.87927829","-1.58637913","-1.91133276"," 0.45449609"," 0.67907248"," 0.19137902"," 0.12424322"," 0.06641328"," 0.14243636"," 0.19485867"," 1.10007584"
"9.86_205.1958m/z"," 0.99113554"," 0.09542798"," 0.67472725"," 0.96732611"," 0.19612395"," 1.18565464"," 0.86633297"," 1.22440443"," 1.17257695"," 1.02849239","-0.40581513","-1.21235562","-0.34557985","-0.98108863","-0.32965153","-0.24478473","-1.18139254","-1.21213181","-2.15088474","-0.33851762"
"9.18_205.1956m/z","-0.678072136","-2.511054159","-0.185952935"," 0.316948461","-0.554411123","-0.306936611","-1.483399567"," 0.148480974","-0.464393093"," 1.309029501","-0.009425076","-0.561874299"," 1.414073915","-0.598830566"," 0.153265325"," 0.183050010"," 1.144081272"," 0.324312719"," 0.626495222"," 1.734612166"
"5.45_205.1318m/z","-1.2371781","-1.5051966"," 0.3509962"," 1.0824535","-0.5370765","-0.1659501","-0.3701611","-0.1627096"," 1.1802764"," 0.3817019","-1.7373544","-1.9995967"," 1.0124414","-0.1024011","-0.1688358"," 1.1283892"," 0.4050135"," 0.3600290"," 1.2282634"," 0.8568955"
"0.77_204.1240m/z","-0.53220496"," 0.06614374","-0.45775747","-1.39377486"," 2.05743278","-1.13077757","-1.73152492"," 0.03413757","-0.03025996"," 0.41340703"," 0.51402514"," 0.07889920"," 0.09079950","-0.78491080"," 2.51320335"," 0.72158595","-0.32099606"," 0.12047036","-0.08073807","-0.14715995"
"9.77_203.1800m/z"," 0.68731597","-0.70749238","-0.02340049"," 0.79165885","-0.60791800"," 0.83714441"," 0.48203102"," 1.17688725"," 1.41699541"," 0.55575680"," 0.40146156","-1.40649794","-0.99567676","-2.16610392"," 1.23779163"," 0.05853843","-0.42740950","-0.75419003","-1.31052142"," 0.75362911"
"0.62_203.0532m/z"," 0.99770682"," 1.20543052"," 2.05022273","-1.04298206"," 1.16928110","-0.82108426","-0.98162365","-0.64132025"," 0.15663341","-1.56144531"," 1.22753541"," 1.15455748","-0.03455761","-0.58237014","-1.24982027"," 0.06695103","-0.46578316"," 0.16852918","-0.23989085","-0.57597011"
"6.37_202.2175m/z"," 0.991597004"," 1.205691746"," 0.763543463"," 0.005206597"," 0.110472467"," 1.223527637","-0.304508068","-0.664398899"," 0.500629149"," 0.894977538"," 0.731778036","-2.171306422","-0.678124150","-0.327552594","-0.083457872","-1.198626373","-2.136637578"," 0.932495792"," 0.392540537","-0.187848010"
"9.01_202.1445m/z","-0.40380761","-0.05788698","-2.35675035"," 0.41385391","-2.54376121"," 0.06429393","-0.64332635"," 1.10015200"," 0.55461952","-0.60731766"," 0.44022522"," 0.75289812"," 0.82533407"," 0.37660132"," 0.29271221"," 0.36546886"," 0.58118369"," 0.75304963"," 0.94636955","-0.85391189"
"0.77_201.1740n","-1.1807085","-0.5323290"," 0.8286119"," 0.5752340","-0.4886253","-0.3931194","-0.6439835","-0.2093570"," 1.1292018","-0.8243705","-0.7076648"," 0.3986642"," 0.7468151"," 0.8431508","-2.4048230","-0.9467849"," 0.1717178"," 0.6911720"," 1.6157369"," 1.3314616"
"9.36_201.1647m/z","-1.09935334","-1.05427607","-1.28932694","-1.12270606","-1.18853533","-0.60174421","-1.12676908"," 0.06251210","-0.64698208","-0.75905061"," 1.11343228"," 0.52001314"," 0.81110407"," 0.05636475"," 1.55051232"," 0.66894586"," 0.69082285"," 1.30122904"," 0.67821761"," 1.43558969"
"9.03_201.1633m/z","-0.10642355","-0.74040716","-1.20805203","-0.81550047","-0.62047058","-0.92902467","-2.13458412"," 0.65665356","-0.12423814","-0.65681219"," 0.82872129","-0.61825570","-0.11250209"," 1.16522688"," 1.40100262"," 1.17698504"," 1.41585677","-0.08581449"," 1.34435126"," 0.16328776"
