"","AF_6","AF_8","AF_10","AF_12","AF_14","AF_17","AF_19","AF_21","AF_23","AF_25","GF_7","GF_9","GF_11","GF_13","GF_15","GF_18","GF_20","GF_22","GF_24","GF_26"
"Label","AF","AF","AF","AF","AF","AF","AF","AF","AF","AF","GF","GF","GF","GF","GF","GF","GF","GF","GF","GF"
"10.87_1152.4496m/z","-1.75122831","-0.68417194","-1.13333323","-0.03824142"," 0.35843848","-0.69164567"," 0.02992981"," 0.00155273"," 0.17471948"," 0.25073490"," 0.91183580","-2.94088988"," 0.86214818"," 0.73004059"," 0.59601637"," 0.84711845"," 0.76159107"," 0.76253958"," 0.34752238"," 0.60532263"
"10.94_1088.4817m/z"," 0.0611167298","-0.7889785319","-0.4082221513"," 0.0120235048","-0.0007887877","-0.0012860955"," 0.3339071240","-0.0602323837"," 0.4329138215"," 0.3658781035"," 0.4168924974","-3.9711961829"," 0.5071563025"," 0.4918809684"," 0.3828492774"," 0.0796015958"," 0.5586837617"," 0.5599888955"," 0.4128955736"," 0.6149159771"
"11.93_987.7842m/z"," 0.23667570"," 1.22475563","-0.23600423","-0.26938249","-0.12497530","-0.33202943","-0.97721584","-0.94043058"," 0.45349689","-0.25901422"," 1.81925867"," 2.31546615"," 0.89950290","-0.01987768"," 0.24071823","-0.16717430","-0.15517591","-0.64988608","-1.96922042","-1.08948770"
"11.97_968.8041m/z"," 0.98636653"," 1.04939208","-0.04184498","-0.25408860","-2.00620518"," 0.32714585","-0.13368406","-0.02060157","-0.56992116","-0.87215707"," 2.04404329"," 1.21462679"," 0.45459533"," 0.30860618"," 0.02545450"," 0.66082986"," 0.24072738","-0.36543675","-1.96835878","-1.07948962"
"11.94_964.7972m/z"," 1.42637400"," 1.20611650","-0.37808832"," 0.17853985","-0.63325559","-0.35535487","-0.47510386"," 0.30932989","-0.40589374","-1.36572763"," 1.82455970"," 1.87034470"," 0.55215522","-0.35405721","-0.30975146"," 0.18919840","-0.05210439","-0.13511151","-1.91101284","-1.18115684"
"9.42_963.3922m/z","-0.286897759","-0.553823624"," 0.898385549","-0.005002018"," 0.572954151"," 1.144421367"," 0.588588864"," 1.569713020"," 1.485980166"," 0.593297762","-1.944360469","-1.041496297","-0.560555287","-0.355689954"," 0.079315087"," 0.607168962","-0.547931879","-1.905217955"," 0.581197066","-0.920046752"
"11.86_952.7948m/z"," 1.3219485818"," 1.5239766364"," 0.5951556097","-0.3555831780","-0.0008090219","-0.8880885251","-0.8345507878","-0.9536648898","-1.3081617255","-0.5454974485"," 2.1360858972"," 1.2710620117"," 0.1033539417"," 0.7323758565","-0.1647265368"," 0.3174311350","-0.4698258917","-0.1202058693","-1.4731713864","-0.8871044093"
"8.57_946.2432m/z"," 0.02035181"," 0.80236517"," 0.50041424"," 0.44964460","-2.06248519"," 0.62025014"," 1.05603900","-1.30598736"," 0.67342201"," 1.07128976","-0.69668778"," 0.67202262","-1.45333930"," 0.16412326","-0.58993064","-0.03114240"," 0.44690236","-1.96528257"," 0.93701746"," 0.69101282"
"8.93_943.6062m/z","-1.68897168","-0.37627399","-2.31785455","-0.93334437","-0.83392974","-0.59865730","-0.08987442","-0.39588044","-1.05778339","-0.18701241"," 0.74846299"," 0.60293437"," 0.67741061"," 0.92994842"," 0.74248758"," 1.07439708"," 0.96430104"," 0.89729796"," 0.96880676"," 0.87353547"
"8.57_932.2045m/z"," 0.8222994","-2.9793082"," 1.1721902"," 0.4739941"," 0.5806768","-0.1193389"," 0.8357684"," 0.7136289","-0.4654222","-0.4071561"," 0.2251034"," 0.4181618","-0.6448996","-0.8881858","-0.3263621"," 1.0936235"," 0.7748257"," 0.1143217","-1.5884459"," 0.1945248"
"9.50_929.5763m/z"," 0.2096069"," 0.1912429"," 1.3940771"," 1.3927837"," 0.8720538"," 1.1268768"," 0.9458308"," 1.9400993","-0.1505698"," 0.2275427","-1.3983621","-0.2167574","-0.8244476","-1.1233252","-1.3297568","-0.6706315","-0.3626945","-0.4064556","-0.6229356","-1.1941779"
"9.55_926.4297n"," 0.6807555"," 0.4619082"," 1.0324549"," 0.5591194"," 0.8191949"," 0.9564654"," 0.5375262"," 1.1487491"," 0.6442090"," 0.2711931","-1.8291176","-1.1503523","-0.8512343","-2.4078428"," 0.1498262"," 0.1277055","-1.1192167","-0.7239634"," 0.4327501"," 0.2598697"
"8.33_920.2189m/z","-1.40163001"," 0.22936461","-1.82342638"," 0.12285203","-0.50670351","-1.13037688","-1.24171113","-0.68424924","-1.49609185"," 0.08653425"," 0.35566068"," 0.94477008"," 1.25687276","-0.09003456"," 0.99124360"," 0.98499070"," 0.61075676"," 1.18209363"," 1.14209919"," 0.46698526"
"8.96_913.5829m/z","-1.5292763","-0.3795485","-1.5984415","-0.6835839","-1.1275376","-0.7792308","-0.7897635","-0.4371730","-1.0985033","-0.6197660"," 0.5633131"," 0.3505358"," 0.5214942"," 1.1247200"," 0.7880958"," 1.2068763"," 0.9995022"," 0.9060111"," 1.3229019"," 1.2593741"
"9.78_913.5822m/z"," 1.58230575"," 0.58542330"," 1.17056717","-0.39069425"," 0.02279700"," 1.10817539","-0.35484652","-0.06011846"," 0.28267289","-1.21128654"," 1.18492959"," 0.89778537"," 0.97997830","-0.65243371","-2.02697179","-0.61790748","-0.28614854","-0.02605168","-1.85643700","-0.33173879"
"9.42_913.5787m/z","-0.376425129","-0.317863967"," 0.661882492"," 1.450855936"," 1.019127243"," 0.879461003"," 0.329218539"," 2.619989730","-0.041757680"," 0.258742922","-0.995410387","-0.680725652","-1.578663566","-0.262840690"," 0.005023410","-0.250231909","-0.874333883"," 0.001521763","-0.286860282","-1.560709891"
"9.17_904.4193m/z","-0.60260860","-1.57063841","-2.61198877","-0.10462599"," 0.05051691"," 0.11009272","-0.32054556"," 0.87214847"," 0.02118653"," 0.36820667"," 0.11492758","-0.66889721","-0.02229913"," 0.93333386","-0.42203037"," 0.97763855","-0.37177600"," 2.29306913"," 0.42923658"," 0.52505304"
"8.33_892.2138m/z","-0.12803214"," 0.37759799","-1.00530076","-1.82029036","-1.03519026","-1.36245974","-0.18485000","-1.33486099","-1.01558833"," 0.06788016"," 0.20991399"," 0.84049181"," 0.32052064"," 0.59187706"," 1.39217983"," 1.84911026"," 0.95810740"," 0.93788768","-0.22969295"," 0.57069873"
"8.94_885.3291m/z","-1.87597440","-0.96518001","-1.02156555","-0.57451214","-0.88932932","-0.51106334","-0.03255819","-0.27288258","-0.24119433","-1.41320538"," 1.59186992"," 1.56025272"," 0.50010050"," 0.55405829","-0.07474938"," 0.99112058"," 1.57115965"," 1.00273674"," 0.04919301"," 0.05172321"
"8.85_874.2492m/z"," 1.65661619"," 0.34096986","-1.11781481"," 0.76974324"," 0.91010011"," 0.89291794","-0.38739350","-0.43343072"," 1.94917571"," 0.73461959","-1.63542162","-0.70215077","-1.11737087","-0.49209630"," 0.15268988","-0.08067521"," 0.31717983","-0.01594308","-1.78985528"," 0.04813980"
"9.55_864.4124m/z"," 1.059013710"," 0.031940201"," 0.292516644"," 1.065765080"," 0.591060272"," 1.285120550"," 0.894072380"," 1.163618997","-0.342736916"," 0.318270440","-2.844529420","-1.103626019","-1.144197938","-0.569009569"," 0.257249591"," 0.126302787","-1.119413780","-0.007631135"," 0.069906508","-0.023692381"
"11.80_858.6215m/z"," 1.6060821"," 0.4021704"," 1.0707083"," 1.0184323"," 1.2110072"," 1.2705930"," 0.7767099"," 0.4314969"," 0.2320893"," 0.7934077","-1.0516043","-1.3940332","-1.1228600","-0.6419166","-0.3870648","-1.0287141","-1.3782913","-1.2300360","-0.2135852","-0.3645916"
"8.94_853.3668m/z","-2.03240958","-1.65585956","-1.03183637","-0.25238556","-0.92699081","-0.08418684"," 0.07806609","-0.10317169","-1.48614520","-0.21757059"," 0.08439806"," 0.27475074"," 0.06308018"," 1.29633128"," 1.04264385"," 1.11199817"," 0.71374242"," 1.01583431"," 1.01982685"," 1.08988423"
"11.02_844.5368m/z"," 0.27580807","-0.56190980","-0.42280679"," 0.02610346"," 0.74439036"," 0.36669925","-0.15525955","-0.03607625"," 0.14335123"," 0.38870544"," 0.47783795","-3.99494679"," 0.41161021"," 0.41044072"," 0.27838125","-0.09679683"," 0.17158501"," 0.74806403"," 0.43713587"," 0.38768318"
"8.53_836.2786m/z","-0.3758395"," 0.2516763","-0.4186154"," 0.3200988","-0.1230928"," 0.1819506"," 1.1311692"," 0.3966329"," 0.2558579"," 0.8201977","-2.6399086","-0.3306468","-2.2046514"," 0.9516442"," 0.6433404"," 0.7612588","-0.1830337","-1.0080529"," 0.4898042"," 1.0802100"
"10.24_826.8162m/z"," 1.17762254"," 1.12055052"," 1.58540435","-0.80919409"," 0.14251024","-0.54092766"," 0.96494872","-0.31872109"," 0.08911283","-0.61610398"," 0.87268361"," 2.07769144"," 0.28336184","-0.99954448","-1.01982248","-0.54206565","-0.07965809","-0.83292936","-1.29428240","-1.26063680"
"11.20_810.5630m/z"," 1.17521980"," 0.23906957"," 0.31100070"," 0.25560254"," 0.69790703"," 0.71608046"," 0.62229828","-0.16125774","-0.31650442"," 0.49897651"," 0.28090620","-3.69846563"," 0.53431921"," 0.70681046","-0.07509393","-0.61674342","-0.35093824","-0.75647051","-0.10677378"," 0.04405690"
"11.06_810.5628m/z","-0.2485066","-0.1713964","-0.9376245","-0.6442778","-0.6097356","-0.7891419","-1.3187095","-1.3499047","-1.3990377","-0.3053030"," 1.7036531","-1.0029208"," 1.2555143"," 1.1804572"," 0.3470062"," 0.5125637"," 0.8017144"," 0.9499284"," 0.7387616"," 1.2869594"
"11.12_802.7860m/z"," 0.2533723","-1.4082035","-0.2612820"," 0.2405178"," 1.7307107","-0.1901209","-1.4643247","-1.8128724","-1.4594206"," 0.1871063"," 0.3263239"," 0.1089605"," 1.3417318"," 1.5247575"," 0.7590953","-0.2377117","-0.7735826"," 0.1165493"," 0.8195789"," 0.1988139"
"9.12_798.3000m/z","-1.246005784","-0.372172811","-0.088050401"," 0.933725400","-0.124276983"," 0.002840659"," 1.452336809"," 1.242276314","-0.322493647"," 0.407814485","-1.187128130"," 0.892901013","-2.948376665","-0.310208821","-0.253226879"," 0.240817316"," 0.703499592","-0.183959716"," 0.286541625"," 0.873146624"
"8.86_793.2285n"," 0.532762987"," 0.007309337","-0.876508481"," 0.280901383"," 0.874856528"," 0.987748037"," 0.642236836"," 1.033150383"," 0.903127971"," 0.705783782","-1.338225617","-3.123354317","-1.083233112","-0.560996607"," 0.033007823"," 0.103413589"," 0.426612991"," 0.034471175"," 0.303570524"," 0.113364786"
"11.19_790.5457m/z"," 0.65009211","-0.63928513","-0.43501248","-0.15551904"," 1.11222997"," 0.92426659"," 0.42478692"," 0.22340409"," 0.21893772"," 0.82940644"," 0.19930518","-3.77152056"," 0.22241819"," 0.13915046","-0.05931518","-0.55645245","-0.14844494"," 0.21979034"," 0.31236710"," 0.28939469"
"10.90_780.4798m/z","-1.30672823","-0.63150067","-1.13820278","-2.19636389","-0.15161358"," 0.06521272","-0.39915982","-0.12074231","-1.08631524"," 0.11316599"," 0.78333447","-1.12123804"," 0.96609534"," 0.87350668"," 0.10693161"," 0.74578330"," 1.07325583"," 0.82666075"," 1.43220841"," 1.16570946"
"10.94_770.5121m/z","-0.373687415","-0.928079175","-2.076117753","-1.002862949"," 0.228996276"," 0.555689072"," 0.009433798","-1.181736575","-0.151514309"," 0.478359264"," 0.508477330","-2.318698399"," 0.912246355"," 0.835813748"," 0.574740233"," 0.589333026"," 0.749864125"," 0.725205018"," 0.889700131"," 0.974838198"
"9.52_769.4336m/z","-0.19937595"," 0.57514831"," 1.46105164"," 1.25765061"," 0.62401271"," 0.77064301"," 1.42037669"," 1.10555621"," 0.05124217"," 0.59757947","-0.98127951","-0.54969492","-2.67561490","-0.42331072","-0.51469557","-0.50348475","-0.32141306","-0.48474437","-0.34132137","-0.86832570"
"9.81_760.8347m/z"," 0.4338600"," 1.2675965","-0.4046607","-1.1016579"," 0.5815634"," 0.2977401","-1.2357222","-0.5661348"," 1.3686997"," 0.1775042"," 1.5056798","-2.2313688","-1.7454253"," 0.4270913"," 0.5356951"," 0.2541618"," 0.6167754","-0.5959648"," 0.1960295"," 0.2185376"
"8.72_756.2552m/z","-0.19433712"," 0.12999631","-0.16081298"," 1.06367527"," 0.25321994"," 0.07913179"," 0.44182748"," 0.03483820"," 0.51686648"," 0.79184029","-2.34186268","-2.92888470","-0.75612414"," 0.22859998"," 0.33970037"," 0.05665889"," 0.70567138"," 0.13063205"," 0.72799284"," 0.88137035"
"9.92_753.1578m/z"," 0.03434213"," 0.77705721","-1.58200278"," 0.68389020","-1.06250173","-0.52889549"," 1.06449905","-0.22744297"," 1.56484288","-0.27158825"," 0.44957714"," 1.59516381","-0.58705935","-0.26917167","-0.88714387"," 0.36135720"," 0.45869525","-2.37760167"," 0.25952402"," 0.54445890"
"8.59_746.2004m/z","-0.56040400","-0.36844576","-1.92214653","-0.37131378"," 0.49980329"," 0.93012129","-0.14749408"," 0.69044635"," 0.51443275","-0.25203665"," 0.51800543","-2.59735285"," 1.28743141"," 0.02858113"," 0.85481812","-0.82818445"," 0.20587021"," 1.54421039"," 0.34691500","-0.37325728"
"10.85_744.5611m/z"," 2.06843399"," 0.26320874","-0.87910162","-0.38926021","-0.85335399"," 0.56296775"," 0.57959866"," 0.15489418","-0.66517173","-0.12961613"," 1.61555086","-2.84178863"," 0.45468598"," 0.39177433"," 0.04069508"," 0.10407571"," 0.49036707","-0.36088005","-0.65722322"," 0.05014322"
"11.06_738.5070m/z"," 0.125395407","-0.485331533","-2.092152379","-0.616180566"," 0.698568778"," 0.794201792"," 0.569040995"," 0.803117834"," 0.960974827"," 0.882288996","-0.314136062","-3.072488921"," 0.276991158"," 0.059497256","-0.035437721","-0.004469511"," 0.270654696"," 0.242051748"," 0.542387564"," 0.395025641"
"10.59_738.5069m/z","-0.99795417","-0.60933997","-1.50968626","-0.47868714"," 0.09988207","-0.01636429","-0.65219183","-0.87573627","-0.22907549"," 0.15077477"," 0.76730109","-2.63310190"," 0.80484837"," 0.90785533"," 0.83390702"," 0.55627864"," 0.75706680"," 1.09632761"," 1.10534516"," 0.92255044"
"10.92_738.5064m/z","-0.55983378","-0.70653470","-2.66851765","-1.17006435"," 0.13332022"," 0.25892086","-0.06117863"," 0.05474137"," 0.31315812"," 0.48492265"," 0.32929543","-2.16496929"," 0.80281149"," 0.53870435"," 0.34760213"," 0.59723398"," 0.73305602"," 0.93550699"," 1.02133569"," 0.78048910"
"9.12_724.2970m/z","-0.10231418","-0.09885485"," 0.75756567"," 1.58664288"," 0.55133829"," 0.53367695"," 0.56138164"," 1.31256697"," 0.73150086"," 0.24254753","-2.00625603","-0.73912404","-1.46312591","-0.16206875","-1.63070996","-0.39182840","-0.38044333","-1.09066982"," 0.59115876"," 1.19701574"
"11.38_716.5228m/z"," 0.73274131"," 0.24303813","-1.80749709","-0.19832578","-0.15303412"," 0.19985236"," 0.63978314","-0.36350626","-0.21626151"," 0.49510729"," 0.42463398","-3.34594456","-0.01483406"," 0.55561647"," 0.21526883"," 0.03665754"," 0.30302910"," 0.07617018"," 1.10011099"," 1.07739406"
"8.34_714.2561m/z","-1.3541944","-1.0304188","-1.0235694","-0.4541340","-0.0271801","-0.9722670","-1.3934642","-1.5499881","-0.9545471","-0.1684568"," 0.6323240"," 0.3938103"," 0.7280748"," 1.2714279"," 0.9537900"," 1.1400984"," 0.7934451"," 0.8434549"," 1.1575851"," 1.0142096"
"8.35_712.2450m/z","-0.3756312"," 0.0439485","-1.8841915","-0.6576940","-1.4873929","-1.6393049","-0.2457694","-1.0962120","-0.7386762"," 0.2538694"," 0.9798467"," 0.5032770","-0.3860406"," 1.2938554"," 0.9907224"," 0.7975193"," 0.6394421"," 0.9014581"," 0.9936094"," 1.1133644"
"11.86_703.5021m/z"," 0.91501446"," 1.44142962"," 2.15499353"," 1.41326335","-0.39546002","-0.59327712","-1.29891772"," 0.06776474","-0.09632325","-1.67108355"," 0.41417443","-0.30205553","-0.05552724"," 0.85061272"," 0.09002562","-0.24870088"," 0.09960411","-0.22955515","-1.44120234","-1.11477979"
"11.57_700.5267m/z"," 1.16100108"," 0.16274699"," 0.12326741","-0.06364918"," 0.62530076"," 0.89254934"," 0.53358275"," 0.36750888"," 1.07500330"," 0.28662094","-0.90316613","-0.54058069","-0.17102493","-0.03035337"," 0.31374944","-0.16568291","-2.29853371","-2.58527505"," 1.23686819","-0.01993310"
"8.51_694.2867m/z","-0.9490337","-0.4188108","-0.6501367"," 0.4215357","-0.3395149"," 0.1395919"," 0.9802274","-0.6211172"," 0.7498258"," 1.5301921","-1.0052485","-0.9495102","-0.6603210"," 0.7363132","-0.2524976"," 0.7777891","-0.0649617","-1.9704303"," 0.2120840"," 2.3340235"
"8.35_692.2700m/z","-1.3154298","-0.1446273","-1.7912441","-0.5673745","-1.0827800","-1.4147654","-0.4491757","-1.1410780","-0.7010874"," 0.1164141"," 0.4348971"," 0.3948841"," 0.5409302"," 1.3513587"," 0.9439675"," 0.6491630"," 1.0101227"," 0.6010925"," 1.0720420"," 1.4926904"
"11.87_688.5873m/z"," 0.1121797"," 0.3745537"," 0.2330732"," 0.7872313"," 0.5094324"," 2.6369123","-0.1745829","-1.3446903","-0.5621099"," 1.4640798"," 0.1914219"," 0.8926815","-0.3437144","-1.2215477","-0.3721929","-0.2178458"," 0.2975607","-1.4412088","-0.5879904","-1.2332435"
"11.69_688.5872m/z","-0.5985098","-0.1757029","-0.5715993","-0.8766077","-1.6888798","-0.8512652","-1.0037514"," 0.1861164","-1.8295203","-1.3429426"," 0.9551780"," 0.8607817"," 0.8959007"," 0.9471990"," 0.7403772"," 0.7580670"," 0.7423944"," 0.8873624"," 0.9883041"," 0.9770980"
"8.85_683.3352m/z"," 1.3791079"," 1.3608050"," 1.0040860"," 0.8214247"," 0.5913232"," 0.4897190"," 1.1370767"," 0.9352246"," 0.8467959"," 0.4868103","-1.6394145","-1.1003765","-1.2361548","-0.5165615","-0.1873196","-0.6028278","-0.6122400","-1.1188299","-1.1861247","-0.8525241"
"11.30_667.4713m/z"," 1.93308945"," 0.53514371","-0.65889804","-0.67590716","-1.18779475"," 0.44371033"," 0.79741773","-0.22433622"," 0.17331589","-1.57201829"," 1.46622631"," 0.84307412","-1.18009056","-0.19336722"," 0.21368148"," 1.30765215"," 0.38084924"," 0.05971203","-1.41287765","-1.04858254"
"9.58_665.1861m/z"," 0.59275170","-1.46687460"," 0.70367274","-0.09722913","-0.45687048","-0.80441724","-1.50030559","-0.53044843","-1.43504212","-0.95941879","-0.27122643"," 1.66796072"," 1.63632901"," 1.32258240"," 1.25179530","-0.01189650"," 0.79071307","-0.34280506","-0.16308659"," 0.07381601"
"8.88_662.2699m/z","-0.134521944","-0.001425751","-2.058131218","-0.404139962"," 0.734903334"," 0.730696355"," 1.040677557"," 1.014066764"," 1.187881441"," 0.903736189","-0.696251016","-2.845858158","-0.102290823","-0.499260916"," 0.347504140"," 0.142273583","-0.060307323"," 0.210884804"," 0.152097327"," 0.337465617"
"9.29_659.1493m/z"," 0.02415930","-2.19517243","-0.02036838","-1.35737615"," 0.50422542","-0.49293861"," 0.54176622","-0.21811989","-1.17737358","-0.17054342"," 1.45877366"," 0.73449736"," 0.88655391"," 0.52553321"," 1.06181794","-0.10744765"," 0.40098560"," 1.67249528","-0.79914819","-1.27231959"
"9.41_657.4856m/z"," 0.50899126"," 0.42731202"," 0.72729998"," 0.90212517"," 0.53366552"," 1.01210371"," 1.57505647"," 1.11603066"," 0.09424929"," 1.10344514","-1.85348773","-1.57484791","-1.13057698","-1.11215698"," 0.47728764","-0.34252235","-0.07984311","-1.13670871","-0.39867376","-0.84874933"
"9.22_655.1507m/z"," 1.158109349"," 0.149598997","-1.205130942","-0.009173293"," 0.554535239"," 0.154513356"," 0.476165216","-0.445144717"," 1.267907741","-1.553747134"," 1.786000953","-0.086923390"," 0.621955069"," 0.624498997"," 0.418865510","-1.989784738","-0.129992635","-0.054988965"," 0.071619591","-1.808884203"
"9.09_655.1249m/z","-2.06816771","-1.37332784","-0.18333836"," 0.77101816"," 1.30016128","-0.48688076"," 0.46748521"," 1.06264030"," 1.58477620"," 0.46026386","-0.37023547","-0.73624516","-1.81527575","-0.84679941"," 0.90789409"," 0.48120805"," 0.13020031"," 0.66608088"," 0.00259031"," 0.04595181"
"9.32_653.1412m/z"," 0.56453229","-0.16857520","-0.91138290","-0.49360088"," 1.30035104","-0.04014777","-1.35126879","-0.30728198"," 0.56584882","-0.15925718","-0.40737171"," 0.79801649","-0.49634746"," 0.04149828"," 1.88559093"," 0.37042298"," 1.05832615"," 1.01781433","-2.46529283","-0.80187460"
"8.91_651.1118m/z"," 0.3208305","-0.2754031"," 1.2116333","-0.8405719","-0.6667346"," 0.1243556","-0.5523173"," 0.9778489","-1.1023081","-1.9089189"," 0.5188649"," 0.9926595"," 0.3198961","-2.2581138","-0.1992826"," 0.4503411"," 1.3057617"," 1.2693736"," 0.1188910"," 0.1931940"
"9.06_649.1935m/z","-0.1044922"," 0.1564934","-2.8226457","-0.7795468","-0.5702715"," 0.4372088"," 0.4522618"," 0.4028266"," 0.6004499"," 1.0920873","-0.7577904","-2.2184807"," 0.4794031"," 0.1708226"," 0.6239143"," 0.3371936"," 0.7053397"," 0.5115419"," 0.8787203"," 0.4049639"
"8.86_647.2168m/z","-1.55424108"," 0.11229572","-2.39347926","-0.47385406"," 0.49069341"," 0.70762479"," 0.76627160"," 0.19693782"," 0.85895982"," 0.70958835"," 0.05940309","-2.12876298"," 0.20046788"," 0.02486119"," 0.54926732"," 0.67014930","-0.10501164"," 1.31428187"," 0.68448036","-0.68993351"
"8.35_647.2144m/z","-1.31642785"," 0.38767231","-1.94659443","-0.01475116","-0.51136520","-1.36626923","-0.69796759","-1.96644722","-0.45551699"," 0.05180291"," 0.85672376"," 0.46438446"," 0.72701890"," 1.15786188"," 0.56617138"," 0.89585153"," 0.72398988"," 0.59077351"," 0.69986391"," 1.15322524"
"9.20_645.1337m/z"," 1.04103754"," 0.70707573"," 0.45128069"," 0.31972175","-1.15934205","-0.97632590","-2.34142230","-0.20996591","-0.55415668","-1.30022135"," 1.25405969"," 0.88154838"," 1.38032749"," 0.21567098","-0.09537931"," 0.14759014","-0.67839502"," 0.92459917","-0.90980093"," 0.90209788"
"9.85_640.8374m/z"," 1.72691375"," 0.71899825"," 0.54699307","-0.39029427"," 0.07896833"," 0.72886282","-0.48391271"," 0.49066757"," 0.39260217","-1.39562329"," 0.57081875","-0.47633459"," 0.80069266"," 0.64522333","-0.89609395","-0.40196414","-0.76414960"," 0.43064796","-2.87799882"," 0.55498268"
"9.20_636.5181n"," 0.565158747"," 0.460866372"," 1.206117748"," 1.275266990"," 0.509235362"," 0.998029598"," 1.180736712"," 1.256226308"," 0.071866265"," 1.007586400","-1.967286956","-0.942978261","-1.121327185","-1.267636492"," 0.008702428","-0.384495685","-0.683555815","-1.133882496","-0.325382706","-0.713247333"
"9.57_635.5003m/z"," 0.33490420"," 0.14658112"," 0.79548006"," 0.87815553"," 0.49814566"," 0.99979656"," 1.22164517"," 0.82799904"," 0.04332774"," 0.89214012","-2.34266890","-0.53546600","-0.79664758","-1.11240691"," 0.30417096"," 0.21431352"," 0.02156426","-2.18132940"," 0.47517130","-0.68487646"
"9.41_633.4852m/z","-1.01306365","-0.92589437","-0.59659036","-0.01600805","-0.57556979"," 0.20847814"," 1.67729245"," 0.87018575","-1.56241446"," 0.97382783","-1.27990847","-0.43427200","-1.13186902","-0.30322209"," 0.37775572"," 1.57879236"," 0.16636898","-0.49952113"," 1.57747382"," 0.90815830"
"9.85_629.8804n","-1.33505620","-0.74319394","-0.56181592"," 0.13919242"," 0.35891470","-0.79944459"," 0.10603705","-1.53511078"," 0.58249973","-0.01247622"," 0.37343691"," 1.10773169"," 1.72040060","-0.39131107","-1.76747808"," 0.51905916"," 0.37871392"," 0.66701224","-0.76046863"," 1.95335701"
"8.45_624.2635m/z","-0.62290094","-0.00355342"," 0.01526942"," 0.95658023"," 0.54590089"," 0.01188478"," 0.41001548","-0.48069535"," 0.91382753"," 1.48798215","-2.08149808","-1.80076522","-2.02456069"," 0.39486369"," 0.80896862","-0.23542178"," 0.37116588","-0.19841938"," 0.59170305"," 0.93965314"
"9.00_611.1370m/z","-1.0188434"," 0.1088524"," 0.8412997","-0.9879831","-0.1931107","-0.2558358","-0.9294547","-0.3090567","-0.4040851","-1.9640540"," 1.5921273"," 1.9698073"," 1.4800643"," 0.3102776"," 0.2496583","-0.1662264"," 0.7084130"," 0.5667089","-1.1805523","-0.4180068"
"11.72_609.5569m/z"," 2.223771060"," 0.294283304"," 0.066098009","-0.470487948","-0.316985073"," 0.794168070"," 0.971368194","-0.051224949","-0.094668622","-1.580318072"," 1.227738631"," 0.115706214","-1.158555508","-0.272099861"," 0.268646880"," 1.133045772"," 0.087092486","-0.005264229","-1.747034537","-1.485279820"
"8.99_608.3453m/z","-0.246714622","-0.784295202","-0.049932922"," 1.363144475"," 0.537737674"," 1.188759192"," 0.560502097"," 2.024437940"," 0.616309172"," 0.951621522","-2.341917681","-1.236370405","-1.019564102","-0.289606094","-0.389761131","-0.307085014","-0.799515412"," 0.202139488"," 0.005629904"," 0.014481120"
"9.55_608.3253m/z"," 1.43519034"," 0.73773933"," 1.60044899"," 0.53760050"," 0.08238466"," 1.34368777","-0.19231789"," 1.01402221","-0.72872189"," 0.93831174","-1.25807963","-1.77624265","-1.29158225","-0.30811999"," 0.20847893","-0.05483163","-1.23299927","-0.84851469","-0.57628716"," 0.36983259"
"8.38_604.2194m/z","-1.70043976","-0.53005296","-2.03444261","-0.53260347","-0.11928047","-0.03775366","-0.33873822","-0.14143544","-0.08244571"," 0.33802390"," 0.46751591","-2.14075123"," 0.32643624"," 0.76285087"," 0.80412135"," 0.90053063"," 0.83954793"," 1.20329225"," 0.97709105"," 1.03853340"
"8.84_602.2173m/z","-0.38236216","-0.53232453","-2.65317070","-0.54014142"," 0.39376220"," 0.26494769"," 0.39321345"," 0.56021065"," 0.73452502"," 0.45320567","-0.01346472","-2.59076352"," 0.28007831","-0.32021710"," 0.40069291"," 0.72684220"," 0.31346737"," 0.90126692"," 0.88160099"," 0.72863079"
"9.47_601.5230m/z","-0.33591317","-1.70606051"," 0.47643763","-1.49865487","-0.47323493","-1.54232539","-0.92667055"," 0.78806102"," 0.17482257","-0.10718867","-0.66318447"," 1.26502319","-0.69307019"," 1.42641537"," 0.06187216"," 1.28076201"," 1.33319709"," 1.07488660"," 0.38230553","-0.31748042"
"9.47_592.4005m/z","-1.86128959","-0.78249751","-0.06219941"," 0.14800016","-0.41947565","-0.05857025"," 1.28906585"," 0.38646775"," 0.10384896"," 0.70982156","-2.22542568"," 0.28828493","-0.78883634","-0.12203640"," 0.55338845"," 1.45709407"," 0.78283343","-0.64726720"," 1.73767677","-0.48888391"
"8.78_588.8971m/z"," 0.77113967"," 0.37974993"," 0.95179422","-0.76331592","-0.16762411","-0.38889327","-1.26150214"," 0.02214082"," 0.09131718","-1.48437957"," 1.26073336"," 1.97721022"," 1.32409008","-0.01128059","-0.75516405","-0.24013320"," 0.47187382"," 0.66918164","-1.11805917","-1.72887892"
"9.37_588.8971m/z"," 0.5932040"," 0.3422438"," 0.7649707","-0.2233436"," 0.6099286","-0.6105037","-1.6092609","-0.2855156"," 0.9710766","-1.1099173"," 1.4686192"," 1.2600953"," 1.2432153"," 0.5156693","-1.1445803","-1.0263028","-0.2101517"," 0.8585766","-1.7976837","-0.6103397"
